Title,Movie Rating,Year,Gross Income in millions (USD),Movie Genre,Movie Runtime,IMDb Rating,Votes,Budget in millions (USD),Profit percent
Hellboy,R,2019,21.9,"Action,Adventure,Fantasy",120,5.2,73248.0,50.0,-56.2
Hellboy II: The Golden Army,PG-13,2008,75.75,"Action,Adventure,Fantasy",120,7.0,251688.0,82.5,-8.181818181818182
Henry & Me,PG,2014,22.810000000000002,"Animation,Family",67,6.2,48903.0,5.0,-100.0
Her,PG-13,2009,22.810000000000002,Drama,45,5.9,48903.0,23.0,-100.0
Her,R,2013,25.57,"Drama,Romance,Sci-Fi",126,8.0,519233.0,23.0,11.173913043478262
Hercules,G,1997,99.05,"Animation,Adventure,Comedy",93,7.3,198800.0,100.0,-0.950000000000003
Hercules,G,1997,99.05,"Animation,Adventure,Comedy",93,7.3,198800.0,70.0,41.5
Hercules,PG-13,2014,72.69,"Action,Adventure,Fantasy",98,6.0,143153.0,100.0,-27.310000000000002
Hercules,PG-13,2014,72.69,"Action,Adventure,Fantasy",98,6.0,143153.0,70.0,3.8428571428571394
Here Comes the Boom,PG,2012,45.29,"Action,Comedy,Sport",105,6.4,84366.0,42.0,7.833333333333331
Here on Earth,PG-13,2000,10.49,"Drama,Romance",96,5.2,8171.0,15.0,-30.066666666666663
Hereafter,PG-13,2010,32.75,"Drama,Fantasy,Romance",129,6.4,89321.0,50.0,-34.5
Hereditary,R,2018,44.07,"Drama,Horror,Mystery",127,7.3,216153.0,10.0,340.7
Hero,PG-13,1992,19.51,"Comedy,Drama,Romance",119,6.5,20683.0,42.0,-53.547619047619044
Heroes,R,2009,22.810000000000002,Drama,96,8.1,48903.0,0.4,-100.0
Heroes of Dirt,PG-13,2015,22.810000000000002,"Action,Drama,Sport",98,6.8,48903.0,0.175,-100.0
Hesher,R,2010,0.38,"Comedy,Crime,Drama",106,7.0,49965.0,7.0,-94.57142857142857
Hey Arnold! The Movie,PG,2002,13.68,"Animation,Adventure,Comedy",76,6.0,6350.0,10.0,36.8
Hidalgo,PG-13,2004,67.29,"Action,Adventure,Biography",136,6.7,76105.0,78.0,-13.730769230769221
Hidden Away,PG-13,2013,22.810000000000002,"Drama,Mystery,Thriller",84,4.9,48903.0,1.0,-100.0
Hidden Figures,PG,2016,169.61,"Biography,Drama,History",127,7.8,191518.0,25.0,578.44
Hide and Seek,R,2005,51.1,"Drama,Horror,Mystery",101,6.0,80240.0,25.0,104.4
High Crimes,PG-13,2002,41.54,"Crime,Drama,Mystery",115,6.4,37910.0,42.0,-1.0952380952380971
High Fidelity,R,2000,27.28,"Comedy,Drama,Music",113,7.5,164807.0,20.0,36.400000000000006
High Heels and Low Lifes,R,2001,0.23,"Action,Comedy,Drama",86,6.2,3301.0,10.0,-97.7
High Noon,PG-13,2000,22.810000000000002,"Drama,Western",88,5.3,48903.0,0.73,-100.0
High Road,R,2011,22.810000000000002,Comedy,87,5.3,48903.0,0.546173,-100.0
High School,R,2010,0.14,Comedy,99,5.8,7257.0,10.0,-98.6
Higher Ground,R,2011,0.84,Drama,109,6.2,2924.0,1.8,-53.333333333333336
Higher Power,R,2018,8.23,"Action,Sci-Fi,Thriller",93,4.8,2088.0,0.5,1546.0
Highlander: Endgame,R,2000,12.8,"Action,Adventure,Fantasy",87,4.6,19066.0,15.0,-14.66666666666666
Highway,R,2002,22.810000000000002,"Crime,Drama",97,6.2,48903.0,2.0,-100.0
Highway,R,2012,22.810000000000002,Drama,80,6.5,48903.0,2.0,-100.0
Hitch,PG-13,2005,179.5,"Comedy,Romance",118,6.6,290700.0,55.0,226.36363636363637
Hitman,R,2007,39.69,"Action,Crime,Thriller",100,6.3,158365.0,24.0,65.375
Hitman: Agent 47,R,2015,22.47,"Action,Crime,Thriller",96,5.7,83932.0,35.0,-35.800000000000004
Hocus Pocus,PG,1993,39.51,"Comedy,Family,Fantasy",96,6.9,90311.0,28.0,41.10714285714285
Hoffa,R,1992,24.28,"Biography,Crime,Drama",140,6.6,20924.0,35.0,-30.628571428571426
Holes,PG,2003,67.41,"Adventure,Comedy,Drama",117,7.0,75211.0,20.0,237.04999999999998
Hollow Man,R,2000,73.21,"Action,Horror,Sci-Fi",112,5.8,121122.0,90.0,-18.655555555555562
Holly,R,2006,0.18,Drama,114,6.8,804.0,3.0,-94.0
Hollywood Ending,PG-13,2002,4.84,"Comedy,Romance",112,6.6,25374.0,16.0,-69.75
Hollywood Homicide,PG-13,2003,30.01,"Action,Comedy,Crime",116,5.3,35360.0,75.0,-59.98666666666666
Holy Man,PG,1998,12.07,"Comedy,Drama",114,4.9,18744.0,60.0,-79.88333333333333
Home,PG-13,2008,0.02,Drama,84,5.8,174.0,130.0,-99.98461538461537
Home,PG-13,2008,0.02,Drama,84,5.8,174.0,12.0,-99.83333333333334
Home,PG-13,2008,0.02,Drama,84,5.8,174.0,0.5,-96.0
Home,PG,2015,177.4,"Animation,Adventure,Comedy",94,6.6,89866.0,130.0,36.46153846153847
Home,PG,2015,177.4,"Animation,Adventure,Comedy",94,6.6,89866.0,12.0,1378.3333333333333
Home,PG,2015,177.4,"Animation,Adventure,Comedy",94,6.6,89866.0,0.5,35380.0
Home Again,PG-13,2017,27.02,"Comedy,Drama,Romance",97,5.8,26649.0,15.0,80.13333333333334
Home Alone,PG,1990,285.76,"Comedy,Family",103,7.6,449251.0,15.0,1805.0666666666664
Home Alone 2: Lost in New York,PG,1992,173.59,"Adventure,Comedy,Crime",120,6.8,289718.0,20.0,767.95
Home Fries,PG-13,1998,10.44,"Comedy,Romance,Drama",91,5.1,7931.0,15.0,-30.400000000000006
Home Run,PG-13,2013,2.86,"Drama,Sport",113,5.9,2818.0,1.2,138.33333333333334
Home for the Holidays,PG-13,1995,17.52,"Comedy,Drama,Romance",103,6.6,11514.0,20.0,-12.400000000000002
Home on the Range,PG,2004,50.03,"Animation,Adventure,Comedy",76,5.3,19604.0,110.0,-54.51818181818182
Homefront,R,2013,20.16,"Action,Crime,Thriller",100,6.5,104253.0,22.0,-8.363636363636363
Honey,PG-13,2003,30.31,"Drama,Music,Romance",94,5.4,42707.0,18.0,68.38888888888887
Hook,PG,1991,119.65,"Adventure,Comedy,Family",142,6.8,228097.0,70.0,70.92857142857144
Hoop Dreams,PG-13,1994,7.83,"Documentary,Drama,Sport",170,8.3,23769.0,0.7,1018.5714285714287
Hoot,PG,2006,8.08,"Adventure,Comedy,Family",91,5.5,7756.0,15.0,-46.13333333333333
Hop,PG,2011,108.09,"Animation,Adventure,Comedy",95,5.4,30641.0,63.0,71.57142857142857
Hope Floats,PG-13,1998,60.05,"Drama,Romance",114,6.1,23948.0,30.0,100.16666666666664
Hope Springs,PG-13,2003,22.810000000000002,"Comedy,Romance",92,5.4,48903.0,30.0,-100.0
Hope Springs,PG-13,2012,63.54,"Comedy,Drama,Romance",100,6.3,39968.0,30.0,111.79999999999998
Horrible Bosses,R,2011,117.54,"Comedy,Crime",98,6.9,414262.0,35.0,235.82857142857145
Horrible Bosses 2,R,2014,54.45,"Comedy,Crime",108,6.3,154088.0,40.0,36.12500000000001
Horse Camp,PG,2017,22.810000000000002,Family,108,6.4,48903.0,0.25,-100.0
Hostage,R,1992,22.810000000000002,"Action,Drama,Thriller",98,4.9,48903.0,75.0,-100.0
Hostage,R,2005,34.64,"Action,Crime,Drama",113,6.6,105348.0,75.0,-53.81333333333333
Hostel,R,2005,47.33,Horror,94,5.9,166054.0,4.8,886.0416666666667
Hostel: Part II,R,2007,17.61,"Horror,Thriller",94,5.5,83768.0,7.5,134.79999999999998
Hot Pursuit,PG-13,2015,34.51,"Action,Comedy,Crime",87,5.1,47302.0,35.0,-1.4000000000000057
Hot Rod,PG-13,2007,13.92,"Comedy,Sport",88,6.7,74973.0,25.0,-44.32
Hot Tub Time Machine,R,2010,50.29,"Comedy,Sci-Fi",101,6.4,159375.0,36.0,39.69444444444444
Hot Tub Time Machine 2,R,2015,12.28,"Comedy,Mystery,Sci-Fi",93,5.1,36154.0,14.0,-12.28571428571429
Hotel Artemis,R,2018,6.71,"Action,Crime,Drama",94,6.1,41084.0,15.0,-55.266666666666666
Hotel Transylvania,PG,2012,148.31,"Animation,Comedy,Family",91,7.1,217342.0,85.0,74.48235294117647
Hotel Transylvania 2,PG,2015,169.7,"Animation,Comedy,Family",89,6.7,102830.0,80.0,112.12499999999999
Hotel Transylvania 3: Summer Vacation,PG,2018,167.51,"Animation,Adventure,Comedy",97,6.3,53177.0,65.0,157.7076923076923
Hotel for Dogs,PG,2009,73.03,"Comedy,Family",100,5.4,21080.0,35.0,108.65714285714286
House Party 2,R,1991,19.28,"Comedy,Drama,Music",94,5.3,5893.0,5.0,285.6
House at the End of the Drive,R,2014,22.810000000000002,"Horror,Thriller",91,6.6,48903.0,1.4,-100.0
House at the End of the Street,PG-13,2012,31.61,"Drama,Horror,Thriller",101,5.6,70100.0,6.9,358.1159420289855
House of D,PG-13,2004,0.37,"Comedy,Drama",97,6.9,8791.0,2.0,-81.5
House of Sand and Fog,R,2003,13.01,"Crime,Drama",126,7.5,64071.0,16.5,-21.151515151515152
House of Wax,R,2005,32.06,"Horror,Thriller",113,5.3,113152.0,35.0,-8.399999999999993
House of Wax,R,2005,32.06,"Horror,Thriller",113,5.3,113152.0,0.658,4772.340425531915
House on Haunted Hill,R,1999,40.85,"Horror,Mystery,Thriller",93,5.6,52340.0,19.0,115.00000000000001
Housebound,R,2000,22.810000000000002,Thriller,89,4.0,48903.0,1.5,-100.0
How High,R,2001,31.16,"Comedy,Fantasy",93,6.3,52305.0,12.0,159.66666666666666
How Stella Got Her Groove Back,R,1998,37.67,"Comedy,Drama,Romance",124,5.7,6685.0,20.0,88.35000000000001
How the Grinch Stole Christmas,PG,2000,260.04,"Comedy,Family,Fantasy",104,6.2,197509.0,123.0,111.41463414634147
How to Be a Latin Lover,PG-13,2017,32.09,"Comedy,Drama",115,6.0,13477.0,10.0,220.90000000000006
How to Deal,PG-13,2003,14.11,"Comedy,Drama,Romance",101,5.6,9122.0,16.0,-11.812500000000004
How to Lose a Guy in 10 Days,PG-13,2003,105.81,"Comedy,Romance",116,6.4,203617.0,50.0,111.62
How to Train Your Dragon,PG,2010,217.58,"Animation,Action,Adventure",98,8.1,647939.0,165.0,31.866666666666678
How to Train Your Dragon 2,PG,2014,177.0,"Animation,Action,Adventure",102,7.8,296858.0,145.0,22.06896551724138
How to Train Your Dragon: The Hidden World,PG,2019,160.8,"Animation,Action,Adventure",104,7.5,95171.0,129.0,24.651162790697683
Howards End,PG,1992,25.97,"Drama,Romance",142,7.4,27811.0,8.0,224.625
Hudson Hawk,R,1991,17.22,"Action,Adventure,Comedy",100,5.8,50938.0,65.0,-73.50769230769231
Hugo,PG,2011,73.86,"Drama,Family,Fantasy",126,7.5,298205.0,180.0,-58.96666666666667
Hulk,PG-13,2003,132.18,"Action,Sci-Fi",138,5.6,247937.0,137.0,-3.5182481751824772
Redemption,R,2013,0.03,"Action,Drama",100,6.2,64408.0,23.0,-99.8695652173913
Hurricane Streets,R,1997,0.33,"Crime,Drama,Romance",86,6.4,1118.0,0.5,-34.0
Hush,PG-13,1998,13.51,"Drama,Thriller",96,5.5,9694.0,1.0,1251.0
Hush,G,2015,22.810000000000002,"Short,Sci-Fi,Thriller",19,5.0,48903.0,1.0,-100.0
Hush,R,2016,22.810000000000002,"Horror,Thriller",82,6.6,48903.0,1.0,-100.0
Hustle & Flow,R,2005,22.2,"Crime,Drama,Music",116,7.3,38045.0,2.8,692.8571428571429
I Am Not Your Negro,PG-13,2016,7.12,Documentary,93,7.9,17893.0,1.0,612.0
I Am Sam,PG-13,2001,40.31,Drama,132,7.7,140662.0,22.0,83.22727272727273
I Am Wrath,R,2016,22.810000000000002,"Action,Crime,Drama",92,5.4,48903.0,18.0,-100.0
I Can Only Imagine,PG,2018,83.48,"Biography,Drama,Family",110,7.3,13524.0,7.0,1092.5714285714287
I Don't Know How She Does It,PG-13,2011,9.66,"Comedy,Romance",89,4.9,19166.0,24.0,-59.75
I Dreamed of Africa,PG-13,2000,6.54,"Adventure,Biography,Drama",114,5.7,4290.0,34.0,-80.76470588235294
I Feel Pretty,PG-13,2018,48.8,"Comedy,Romance",110,5.5,46388.0,32.0,52.49999999999999
I Heart Huckabees,R,2004,12.78,Comedy,107,6.6,61622.0,22.0,-41.909090909090914
I Hope They Serve Beer in Hell,R,2009,1.43,Comedy,105,5.3,8168.0,7.0,-79.57142857142857
I Know What You Did Last Summer,R,1997,72.59,"Horror,Mystery",101,5.7,129812.0,17.0,327.0
"I Love You, Beth Cooper",PG-13,2009,14.79,"Comedy,Romance",102,5.3,32928.0,18.0,-17.833333333333336
"I Love You, Man",R,2009,71.44,"Comedy,Romance",105,7.0,191146.0,40.0,78.6
I Love Your Work,R,2003,22.810000000000002,"Drama,Mystery",111,5.3,1775.0,1.6,-100.0
I Origins,R,2014,0.33,"Drama,Romance,Sci-Fi",106,7.4,112181.0,1.0,-67.0
I Spit on Your Grave,R,2010,0.09,"Horror,Thriller",108,6.3,73700.0,1.75,-94.85714285714285
I Spy,PG-13,2002,33.56,"Action,Adventure,Comedy",97,5.4,48332.0,70.0,-52.05714285714286
I Still Know What You Did Last Summer,R,1998,40.0,"Horror,Mystery",100,4.7,67056.0,24.0,66.66666666666666
I Think I Love My Wife,R,2007,12.55,"Comedy,Drama,Romance",90,5.5,16263.0,14.0,-10.357142857142852
I Want Your Money,PG,2010,0.43,Documentary,92,4.7,1257.0,0.4,7.499999999999993
"I, Frankenstein",PG-13,2014,19.08,"Action,Fantasy,Sci-Fi",92,5.1,77276.0,65.0,-70.64615384615385
"I, Robot",PG-13,2004,144.8,"Action,Drama,Sci-Fi",115,7.1,488786.0,105.0,37.90476190476191
"I, Tonya",R,2017,30.01,"Biography,Comedy,Drama",119,7.5,171130.0,11.0,172.8181818181818
Ice Age,PG,2002,176.39,"Animation,Adventure,Comedy",81,7.5,429251.0,65.0,171.36923076923074
Ice Age: Collision Course,PG,2016,64.06,"Animation,Adventure,Comedy",94,5.7,54351.0,105.0,-38.99047619047619
Ice Age: Continental Drift,PG,2012,161.32,"Animation,Adventure,Comedy",88,6.6,186666.0,95.0,69.81052631578947
Ice Age: Dawn of the Dinosaurs,PG,2009,196.57,"Animation,Adventure,Comedy",94,6.9,217589.0,90.0,118.41111111111111
Ice Age: The Meltdown,PG,2006,195.33,"Animation,Adventure,Comedy",91,6.8,249766.0,75.0,160.44000000000003
Ice Princess,G,2005,24.38,"Comedy,Drama,Family",98,6.0,24278.0,25.0,-2.480000000000004
Identity,R,2003,52.16,"Mystery,Thriller",90,7.3,221260.0,28.0,86.28571428571428
Identity Thief,R,2013,134.51,"Comedy,Crime,Drama",111,5.7,121543.0,35.0,284.3142857142857
Idiocracy,R,2006,0.44,"Adventure,Comedy,Sci-Fi",84,6.6,140446.0,2.4,-81.66666666666667
Idle Hands,R,1999,4.0,"Comedy,Fantasy,Horror",92,6.2,38793.0,15.0,-73.33333333333333
Idlewild,R,2006,12.55,"Crime,Drama,Musical",121,6.3,5132.0,15.0,-16.33333333333333
If Beale Street Could Talk,R,2018,14.92,"Drama,Romance",119,7.1,38671.0,12.0,24.333333333333332
If I Stay,PG-13,2014,50.47,"Drama,Fantasy,Music",107,6.7,113291.0,11.0,358.8181818181818
Igby Goes Down,R,2002,4.68,"Comedy,Drama",98,6.9,31602.0,9.0,-48.00000000000001
Igor,PG,2008,19.53,"Animation,Comedy,Family",87,6.0,22030.0,22.0,-11.227272727272721
Illuminata,R,1998,0.84,"Drama,Romance",119,6.1,1551.0,10.0,-91.60000000000001
Imaginary Heroes,R,2004,0.23,"Comedy,Drama",111,7.2,9345.0,10.0,-97.7
Imagine That,PG,2009,16.09,"Comedy,Drama,Family",107,5.6,13433.0,55.0,-70.74545454545455
Immortals,R,2011,83.5,"Action,Drama,Fantasy",110,6.0,158285.0,75.0,11.333333333333332
Impact Point,R,2008,22.810000000000002,Thriller,90,4.2,48903.0,2.2,-100.0
Impostor,PG-13,2001,6.11,"Drama,Mystery,Sci-Fi",95,6.2,22300.0,40.0,-84.72500000000001
In & Out,PG-13,1997,63.86,"Comedy,Romance",90,6.4,37801.0,35.0,82.45714285714286
In Bruges,R,2008,7.76,"Comedy,Crime,Drama",107,7.9,381771.0,15.0,-48.266666666666666
In Dreams,R,1999,12.02,"Drama,Fantasy,Thriller",100,5.5,12130.0,30.0,-59.93333333333334
In Dubious Battle,R,2016,22.810000000000002,"Crime,Drama,History",110,6.1,48903.0,15.0,-100.0
In Good Company,PG-13,2004,45.81,"Comedy,Drama,Romance",109,6.4,53052.0,26.0,76.19230769230771
In Time,PG-13,2011,37.52,"Action,Sci-Fi,Thriller",109,6.7,361928.0,35.0,7.200000000000009
In Too Deep,R,1999,14.0,"Crime,Thriller,Drama",95,6.3,5707.0,7.0,100.0
In the Bedroom,R,2001,35.93,"Crime,Drama",131,7.4,36762.0,1.7,2013.5294117647056
In the Company of Men,R,1997,2.86,"Comedy,Drama",97,7.2,12847.0,0.025,11340.0
In the Cut,R,2003,4.75,"Mystery,Thriller",119,5.3,21432.0,12.0,-60.416666666666664
In the Heart of the Sea,PG-13,2015,25.02,"Action,Adventure,Biography",122,6.9,117360.0,100.0,-74.98
In the Land of Women,PG-13,2007,11.04,"Comedy,Drama,Romance",97,6.4,30645.0,10.5,5.142857142857134
In the Shadow of the Moon,PG,2007,1.13,"Documentary,History",100,8.0,6473.0,2.0,-43.50000000000001
In the Valley of Elah,R,2007,6.78,"Crime,Drama,Mystery",121,7.1,67797.0,23.0,-70.52173913043478
Incarnate,PG-13,2016,4.79,"Horror,Thriller",91,5.3,11165.0,5.0,-4.199999999999999
Inception,PG-13,2010,292.58,"Action,Adventure,Sci-Fi",148,8.8,1984616.0,160.0,82.8625
Incredibles 2,PG,2018,608.58,"Animation,Action,Adventure",118,7.6,236780.0,200.0,204.29000000000005
Independence Day,PG-13,1996,306.17,"Action,Adventure,Sci-Fi",145,7.0,517899.0,75.0,308.2266666666667
Independence Day: Resurgence,PG-13,2016,103.14,"Action,Adventure,Sci-Fi",120,5.2,163107.0,165.0,-37.49090909090909
Indiana Jones and the Kingdom of the Crystal Skull,PG-13,2008,317.1,"Action,Adventure",122,6.1,415022.0,185.0,71.40540540540542
Indivisible,PG-13,2018,3.51,"Drama,War",119,5.7,1028.0,2.7,29.999999999999982
Infamous,R,2006,1.15,"Biography,Crime,Drama",110,7.0,16074.0,13.0,-91.15384615384615
Inferno,R,1997,22.810000000000002,Action,82,4.0,48903.0,75.0,-100.0
Inferno,PG-13,1998,22.810000000000002,"Action,Drama",90,4.3,48903.0,75.0,-100.0
Inferno,PG-13,2016,34.34,"Action,Adventure,Crime",121,6.2,152753.0,75.0,-54.213333333333324
Inglourious Basterds,R,2009,120.54,"Adventure,Drama,War",153,8.3,1221082.0,70.0,72.2
Inherent Vice,R,2014,8.11,"Comedy,Crime,Drama",148,6.7,91600.0,20.0,-59.45
Inkheart,PG,2008,17.3,"Adventure,Family,Fantasy",106,6.1,72099.0,60.0,-71.16666666666667
Inside Deep Throat,NC-17,2005,0.65,"Documentary,Biography,History",89,6.7,6417.0,2.0,-67.5
Inside Job,PG-13,2010,4.31,"Documentary,Crime",109,8.2,68048.0,2.0,115.49999999999999
Inside Llewyn Davis,R,2013,13.24,"Comedy,Drama,Music",104,7.5,134782.0,11.0,20.363636363636363
Inside Man,R,2006,88.51,"Crime,Drama,Mystery",129,7.6,329718.0,50.0,77.02000000000001
Inside Out,R,1991,22.810000000000002,"Comedy,Drama,Romance",89,4.9,48903.0,175.0,-100.0
Inside Out,PG-13,2011,22.810000000000002,"Crime,Drama",93,4.5,48903.0,175.0,-100.0
Inside Out,PG,2015,356.46,"Animation,Adventure,Comedy",95,8.1,587883.0,175.0,103.69142857142857
Insidious,PG-13,2010,54.01,"Horror,Mystery,Thriller",103,6.8,270152.0,1.5,3500.666666666667
Insidious: The Last Key,PG-13,2018,67.75,"Horror,Mystery,Thriller",103,5.7,49703.0,10.0,577.5
Insomnia,R,2002,67.36,"Drama,Mystery,Thriller",118,7.2,266800.0,46.0,46.43478260869565
Inspector Gadget,PG,1999,97.4,"Action,Adventure,Comedy",78,4.1,44409.0,75.0,29.866666666666674
Instant Family,PG-13,2018,67.36,"Comedy,Drama",118,7.3,74187.0,48.0,40.33333333333333
Instinct,R,1999,34.1,"Drama,Thriller",126,6.6,31278.0,55.0,-37.99999999999999
The Divergent Series: Insurgent,PG-13,2015,130.18,"Action,Adventure,Sci-Fi",119,6.2,211744.0,110.0,18.34545454545455
Interstellar,PG-13,2014,188.02,"Adventure,Drama,Sci-Fi",169,8.6,1433308.0,165.0,13.951515151515157
Interview with the Assassin,R,2002,0.05,Drama,88,6.5,1743.0,0.75,-93.33333333333333
Interview with the Vampire: The Vampire Chronicles,R,1994,105.26,"Drama,Horror",123,7.6,287903.0,50.0,110.52000000000002
Into the Blue,PG-13,2005,18.47,"Action,Adventure,Crime",110,5.9,72516.0,50.0,-63.06
Into the Grizzly Maze,R,2015,22.810000000000002,"Action,Adventure,Drama",94,5.3,48903.0,10.0,-100.0
Into the Storm,PG-13,2014,47.6,"Action,Adventure,Drama",89,5.8,63570.0,50.0,-4.799999999999997
Into the Wild,R,2007,18.35,"Adventure,Biography,Drama",148,8.1,557258.0,20.0,-8.249999999999993
Into the Woods,PG,2014,128.0,"Adventure,Comedy,Drama",125,5.9,129202.0,56.2,127.75800711743773
Intolerable Cruelty,PG-13,2003,35.33,"Comedy,Crime,Romance",100,6.2,89448.0,60.0,-41.11666666666667
Invictus,PG-13,2009,37.49,"Biography,Drama,History",134,7.3,146951.0,60.0,-37.516666666666666
Invincible,PG-13,2001,0.08,"Drama,War",133,6.4,4000.0,40.0,-99.8
Invincible,PG,2006,57.79,"Biography,Drama,Sport",105,7.1,64387.0,40.0,44.474999999999994
Iris,R,2001,1.29,"Biography,Drama,Romance",91,7.0,16918.0,5.5,-76.54545454545455
Iris,PG-13,2014,1.31,"Documentary,Biography,History",79,7.2,4109.0,5.5,-76.18181818181817
Iron Man,PG-13,2008,318.41,"Action,Adventure,Sci-Fi",126,7.9,916487.0,186.0,71.18817204301077
Iron Man 2,PG-13,2010,312.43,"Action,Adventure,Sci-Fi",124,7.0,702646.0,170.0,83.78235294117647
Ironclad,R,2011,22.810000000000002,"Action,Drama,History",121,6.1,48903.0,25.0,-100.0
Isn't She Great,R,2000,2.96,"Biography,Comedy,Drama",95,5.4,2237.0,36.0,-91.77777777777779
It,R,2017,327.48,Horror,135,7.3,438518.0,35.0,835.657142857143
It Comes at Night,R,2017,13.99,"Horror,Mystery",91,6.2,79988.0,5.0,179.8
It Follows,R,2014,14.67,"Horror,Mystery,Thriller",100,6.8,201366.0,2.0,633.5
It's Kind of a Funny Story,PG-13,2010,6.35,"Comedy,Drama,Romance",101,7.1,131424.0,8.0,-20.625000000000004
J. Edgar,R,2011,37.31,"Biography,Drama,Romance",137,6.5,120195.0,35.0,6.600000000000006
JFK,R,1991,70.41,"Drama,History,Thriller",189,8.0,137616.0,40.0,76.02499999999999
Jack,PG-13,1996,58.62,"Comedy,Drama,Fantasy",113,5.8,55013.0,45.0,30.26666666666666
Jack,PG-13,2004,22.810000000000002,Drama,104,6.6,48903.0,45.0,-100.0
Jack Frost,R,1997,22.810000000000002,"Comedy,Fantasy,Horror",89,4.6,48903.0,50.0,-100.0
Jack Frost,PG,1998,34.55,"Comedy,Drama,Family",101,5.4,31967.0,50.0,-30.900000000000006
Jack Reacher,PG-13,2012,80.07,"Action,Thriller",130,7.0,300420.0,60.0,33.44999999999999
Jack Reacher: Never Go Back,PG-13,2016,58.7,"Action,Thriller",118,6.1,133245.0,60.0,-2.166666666666662
Jack Ryan: Shadow Recruit,PG-13,2014,50.58,"Action,Drama,Thriller",105,6.2,120195.0,60.0,-15.700000000000003
Jackass 3D,R,2010,117.22,"Documentary,Action,Comedy",94,7.0,55665.0,20.0,486.09999999999997
Jackass: The Movie,R,2002,64.26,"Documentary,Action,Comedy",87,6.6,79765.0,5.0,1185.2
Jackie,R,2016,13.96,"Biography,Drama,History",100,6.7,70965.0,9.0,55.11111111111112
Jackie Brown,R,1997,39.67,"Crime,Drama,Thriller",154,7.5,307254.0,12.0,230.58333333333337
Jackpot,R,2001,22.810000000000002,"Drama,Comedy",97,5.6,528.0,0.4,-100.0
Jade,R,1995,9.8,"Crime,Drama,Thriller",95,5.3,11135.0,50.0,-80.4
Jakob the Liar,PG-13,1999,4.96,"Drama,War",120,6.6,14798.0,15.0,-66.93333333333332
Jane Got a Gun,R,2015,1.51,"Action,Drama,Western",98,5.9,20343.0,25.0,-93.96
Jarhead,R,2005,62.66,"Action,Biography,Drama",125,7.0,172261.0,72.0,-12.972222222222227
Jason Bourne,PG-13,2016,162.43,"Action,Thriller",123,6.6,202726.0,120.0,35.35833333333334
Jason Goes to Hell: The Final Friday,R,1993,15.94,"Fantasy,Horror,Thriller",87,4.2,27180.0,3.0,431.33333333333337
Jason X,R,2001,13.12,"Action,Horror,Sci-Fi",91,4.4,49101.0,14.0,-6.285714285714292
Jawbreaker,R,1999,3.07,"Comedy,Crime,Thriller",87,5.7,23520.0,3.0,2.3333333333333277
Jay and Silent Bob Strike Back,R,2001,30.06,Comedy,104,6.8,146602.0,22.0,36.636363636363626
Jeepers Creepers,R,2001,37.9,"Horror,Mystery",90,6.2,108083.0,10.0,279.0
"Jeff, Who Lives at Home",R,2011,4.24,"Comedy,Drama",83,6.5,61180.0,10.0,-57.599999999999994
Jefferson in Paris,PG-13,1995,2.47,"Biography,Drama,History",139,5.7,2758.0,14.0,-82.35714285714285
Jem and the Holograms,PG,2015,2.18,"Adventure,Drama,Family",118,4.1,7181.0,5.0,-56.39999999999999
Jennifer's Body,R,2009,16.2,"Comedy,Horror",102,5.2,112149.0,16.0,1.2499999999999956
Jerry Maguire,R,1996,153.95,"Comedy,Drama,Romance",139,7.3,235848.0,50.0,207.89999999999998
Jersey Boys,R,2014,47.03,"Biography,Drama,Music",134,6.8,32169.0,40.0,17.575000000000003
Jersey Girl,PG-13,1992,22.810000000000002,"Comedy,Drama,Romance",95,6.1,48903.0,35.0,-100.0
Jersey Girl,PG-13,2004,25.27,"Comedy,Drama,Romance",102,6.2,62437.0,35.0,-27.800000000000004
Jesse,R,2011,22.810000000000002,"Action,Crime,Drama",120,4.9,48903.0,0.95,-100.0
Jesus' Son,R,1999,1.28,Drama,107,6.9,6802.0,2.5,-48.8
Jigsaw,R,2017,38.05,"Crime,Horror,Mystery",92,5.8,65359.0,10.0,280.5
Jimmy Neutron: Boy Genius,G,2001,80.94,"Animation,Action,Adventure",82,6.0,29984.0,25.0,223.76
Jimmy and Judy,R,2006,22.810000000000002,"Crime,Drama,Thriller",99,6.0,48903.0,1.0,-100.0
Jingle All the Way,PG,1996,60.57,"Adventure,Comedy,Family",89,5.6,89053.0,60.0,0.9500000000000005
The Messenger: The Story of Joan of Arc,R,1999,14.28,"Adventure,Biography,Drama",148,6.4,63159.0,50.0,-71.44
Jobs,PG-13,2013,16.12,"Biography,Drama",128,5.9,92275.0,18.0,-10.44444444444444
